iso3,year,indicator_code,variable,value
BGD,2018,VC.BTL.DETH,battle_related_deaths,
BGD,2019,VC.BTL.DETH,battle_related_deaths,
BGD,2020,VC.BTL.DETH,battle_related_deaths,2.0
BGD,2021,VC.BTL.DETH,battle_related_deaths,
BGD,2022,VC.BTL.DETH,battle_related_deaths,2.0
BGD,2023,VC.BTL.DETH,battle_related_deaths,
BGD,2024,VC.BTL.DETH,battle_related_deaths,2.0
BGR,2000,VC.BTL.DETH,battle_related_deaths,
BGR,2001,VC.BTL.DETH,battle_related_deaths,
BGR,2002,VC.BTL.DETH,battle_related_deaths,
BGR,2003,VC.BTL.DETH,battle_related_deaths,
BGR,2004,VC.BTL.DETH,battle_related_deaths,
BGR,2005,VC.BTL.DETH,battle_related_deaths,
BGR,2006,VC.BTL.DETH,battle_related_deaths,
BGR,2007,VC.BTL.DETH,battle_related_deaths,
BGR,2008,VC.BTL.DETH,battle_related_deaths,
BGR,2009,VC.BTL.DETH,battle_related_deaths,
BGR,2010,VC.BTL.DETH,battle_related_deaths,
BGR,2011,VC.BTL.DETH,battle_related_deaths,
BGR,2012,VC.BTL.DETH,battle_related_deaths,
BGR,2013,VC.BTL.DETH,battle_related_deaths,
BGR,2014,VC.BTL.DETH,battle_related_deaths,
BGR,2015,VC.BTL.DETH,battle_related_deaths,
BGR,2016,VC.BTL.DETH,battle_related_deaths,
BGR,2017,VC.BTL.DETH,battle_related_deaths,
BGR,2018,VC.BTL.DETH,battle_related_deaths,
BGR,2019,VC.BTL.DETH,battle_related_deaths,
BGR,2020,VC.BTL.DETH,battle_related_deaths,
BGR,2021,VC.BTL.DETH,battle_related_deaths,
BGR,2022,VC.BTL.DETH,battle_related_deaths,
BGR,2023,VC.BTL.DETH,battle_related_deaths,
BGR,2024,VC.BTL.DETH,battle_related_deaths,
BHR,2000,VC.BTL.DETH,battle_related_deaths,
BHR,2001,VC.BTL.DETH,battle_related_deaths,
BHR,2002,VC.BTL.DETH,battle_related_deaths,
BHR,2003,VC.BTL.DETH,battle_related_deaths,
BHR,2004,VC.BTL.DETH,battle_related_deaths,
BHR,2005,VC.BTL.DETH,battle_related_deaths,
BHR,2006,VC.BTL.DETH,battle_related_deaths,
BHR,2007,VC.BTL.DETH,battle_related_deaths,
BHR,2008,VC.BTL.DETH,battle_related_deaths,
BHR,2009,VC.BTL.DETH,battle_related_deaths,
BHR,2010,VC.BTL.DETH,battle_related_deaths,
BHR,2011,VC.BTL.DETH,battle_related_deaths,
