iso3,year,indicator_code,variable,value
AFG,2010,G_X_G01_GDP_PT,government_expenditure_pct_gdp,20.789144791821
AFG,2010,GGR_G01_GDP_PT,government_revenue_pct_gdp,21.722488417317
AFG,2010,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,0.94499223916276
AFG,2011,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-0.6718216975244
AFG,2011,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,7.5010843705695
AFG,2011,G_X_G01_GDP_PT,government_expenditure_pct_gdp,21.936645577821
AFG,2011,GGR_G01_GDP_PT,government_revenue_pct_gdp,21.264823880297
AFG,2011,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-0.57331075285986
AFG,2012,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,0.18205705245327
AFG,2012,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,6.7594678790855
AFG,2012,G_X_G01_GDP_PT,government_expenditure_pct_gdp,25.028204609336
AFG,2012,GGR_G01_GDP_PT,government_revenue_pct_gdp,25.210261661789
AFG,2012,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,0.2573182923028
AFG,2013,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-0.63094556956126
AFG,2013,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,6.9044791707453
AFG,2013,G_X_G01_GDP_PT,government_expenditure_pct_gdp,24.976975467469
AFG,2013,GGR_G01_GDP_PT,government_revenue_pct_gdp,24.346029897908
AFG,2013,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-0.54394839000919
AFG,2014,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-1.7187968084429
AFG,2014,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,8.7002910496839
AFG,2014,G_X_G01_GDP_PT,government_expenditure_pct_gdp,25.402449284905
AFG,2014,GGR_G01_GDP_PT,government_revenue_pct_gdp,23.683652476462
AFG,2014,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-1.6850429138689
AFG,2015,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-1.3777003286855
AFG,2015,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,9.1540828566464
AFG,2015,G_X_G01_GDP_PT,government_expenditure_pct_gdp,25.946741808365
AFG,2015,GGR_G01_GDP_PT,government_revenue_pct_gdp,24.569041479679
AFG,2015,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-1.3264922618745
AFG,2016,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,0.12725798449336
AFG,2016,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,8.4372660972379
AFG,2016,G_X_G01_GDP_PT,government_expenditure_pct_gdp,28.02897511697
AFG,2016,GGR_G01_GDP_PT,government_revenue_pct_gdp,28.156233101464
AFG,2016,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,0.19218505151316
AFG,2017,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-0.67310590614262
AFG,2017,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,7.9976601991653
AFG,2017,G_X_G01_GDP_PT,government_expenditure_pct_gdp,27.731830470057
AFG,2017,GGR_G01_GDP_PT,government_revenue_pct_gdp,27.058724563914
AFG,2017,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-0.60419914848068
AFG,2018,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,1.6341957402495
AFG,2018,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,7.3844129423332
AFG,2018,G_X_G01_GDP_PT,government_expenditure_pct_gdp,28.935634814464
AFG,2018,GGR_G01_GDP_PT,government_revenue_pct_gdp,30.569830554714
AFG,2018,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,1.6935967990764
AFG,2019,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-1.0580811178504
AFG,2019,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,6.1363465205369
AFG,2019,G_X_G01_GDP_PT,government_expenditure_pct_gdp,27.999019632938
AFG,2019,GGR_G01_GDP_PT,government_revenue_pct_gdp,26.940938515087
AFG,2019,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-1.0187428657267
AFG,2020,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-2.2427993929729
AFG,2020,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,7.3311473293403
AFG,2020,G_X_G01_GDP_PT,government_expenditure_pct_gdp,27.937020905075
AFG,2020,GGR_G01_GDP_PT,government_revenue_pct_gdp,25.694221512103
AFG,2020,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-2.2058302862453
AFG,2021,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-0.48493881791069
AFG,2021,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,11.135732734122
AFG,2021,G_X_G01_GDP_PT,government_expenditure_pct_gdp,17.933873012762
AFG,2021,GGR_G01_GDP_PT,government_revenue_pct_gdp,17.448934194851
AFG,2021,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-0.46245282291456
AFG,2022,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-0.99733671671103
AFG,2022,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,10.642680285276
AFG,2022,G_X_G01_GDP_PT,government_expenditure_pct_gdp,16.115589099346
AFG,2022,GGR_G01_GDP_PT,government_revenue_pct_gdp,15.118252382635
AFG,2022,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-0.98891234936772
AFG,2023,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-1.3297035040472
AFG,2023,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,8.2545201597155
AFG,2023,G_X_G01_GDP_PT,government_expenditure_pct_gdp,16.966985514644
AFG,2023,GGR_G01_GDP_PT,government_revenue_pct_gdp,15.637282010596
AFG,2023,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-1.1591753354325
AFG,2024,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-0.5480518037099
AFG,2024,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,8.9120232815673
AFG,2024,G_X_G01_GDP_PT,government_expenditure_pct_gdp,19.669095557912
AFG,2024,GGR_G01_GDP_PT,government_revenue_pct_gdp,19.121043754202
AFG,2024,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-0.50179083945243
AFG,2025,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-0.89076137035873
AFG,2025,G_XWDG_G01_GDP_PT,government_debt_pct_gdp,7.9760935799001
AFG,2025,G_X_G01_GDP_PT,government_expenditure_pct_gdp,20.011805124561
AFG,2025,GGR_G01_GDP_PT,government_revenue_pct_gdp,19.121043754202
AFG,2025,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,-0.85371378774498
AGO,1996,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,5.2160578284841
AGO,1996,G_X_G01_GDP_PT,government_expenditure_pct_gdp,29.311695959044
AGO,1996,GGR_G01_GDP_PT,government_revenue_pct_gdp,34.527753787528
AGO,1996,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,13.257606217621
AGO,1997,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-0.26883128569335
AGO,1997,G_X_G01_GDP_PT,government_expenditure_pct_gdp,31.068475736711
AGO,1997,GGR_G01_GDP_PT,government_revenue_pct_gdp,30.799644451018
AGO,1997,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,4.8101289137997
AGO,1998,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-5.9241533004197
AGO,1998,G_X_G01_GDP_PT,government_expenditure_pct_gdp,30.320076625272
AGO,1998,GGR_G01_GDP_PT,government_revenue_pct_gdp,24.395923324853
AGO,1998,GGXONLB_G01_GDP_PT,primary_balance_pct_gdp,0.20051169689506
AGO,1999,GGXCNL_G01_GDP_PT,fiscal_balance_pct_gdp,-9.3989025097099
AGO,1999,G_X_G01_GDP_PT,government_expenditure_pct_gdp,45.713671758803
AGO,1999,GGR_G01_GDP_PT,government_revenue_pct_gdp,36.314769249093
